timestep,tpm,final_tpm,final_nopm
1,0,75945,32828
2,65946,75945,32828
3,86736,75945,32828
4,84654,75945,32828
5,78762,75945,32828
6,82920,75945,32828
7,83706,75945,32828
8,84954,75945,32828
9,80106,75945,32828
10,83676,75945,32828
11,86316,75945,32828
12,80376,75945,32828
13,83370,75945,32828
14,87498,75945,32828
15,78918,75945,32828
16,77130,75945,32828
17,80934,75945,32828
18,73308,75945,32828
19,72210,75945,32828
20,71922,75945,32828
21,70470,75945,32828
22,73296,75945,32828
23,78924,75945,32828
24,67620,75945,32828
25,73932,75945,32828
26,81882,75945,32828
27,73602,75945,32828
28,81822,75945,32828
29,74226,75945,32828
30,72372,75945,32828
31,80052,75945,32828
