timestep,tpm,final_tpm,final_nopm
1,0,166824,72398
2,148950,166824,72398
3,193260,166824,72398
4,177672,166824,72398
5,194274,166824,72398
6,188766,166824,72398
7,156030,166824,72398
8,188430,166824,72398
9,174276,166824,72398
10,168642,166824,72398
11,188490,166824,72398
12,176856,166824,72398
13,152016,166824,72398
14,179706,166824,72398
15,166602,166824,72398
16,185208,166824,72398
17,201654,166824,72398
18,204888,166824,72398
19,159180,166824,72398
20,100326,166824,72398
21,112368,166824,72398
22,104292,166824,72398
23,121920,166824,72398
24,191052,166824,72398
25,186264,166824,72398
26,192774,166824,72398
27,187614,166824,72398
28,184548,166824,72398
29,174798,166824,72398
30,179184,166824,72398
31,166974,166824,72398
