timestep,tpm,final_tpm,final_nopm
1,0,181286,78447
2,140838,181286,78447
3,186528,181286,78447
4,199338,181286,78447
5,194748,181286,78447
6,182562,181286,78447
7,199422,181286,78447
8,194064,181286,78447
9,196392,181286,78447
10,188256,181286,78447
11,184890,181286,78447
12,193824,181286,78447
13,186870,181286,78447
14,178350,181286,78447
15,174990,181286,78447
16,176622,181286,78447
17,155742,181286,78447
18,192906,181286,78447
19,203274,181286,78447
20,198984,181286,78447
21,164424,181286,78447
22,212994,181286,78447
23,170490,181286,78447
24,108984,181286,78447
25,120312,181286,78447
26,198444,181286,78447
27,210870,181286,78447
28,198600,181286,78447
29,252438,181286,78447
30,160944,181286,78447
31,174990,181286,78447
