timestep,tpm,final_tpm,final_nopm
1,0,177956,77579
2,195858,177956,77579
3,289206,177956,77579
4,229266,177956,77579
5,185466,177956,77579
6,130932,177956,77579
7,178590,177956,77579
8,209778,177956,77579
9,286566,177956,77579
10,196950,177956,77579
11,175602,177956,77579
12,186186,177956,77579
13,172446,177956,77579
14,144558,177956,77579
15,249036,177956,77579
16,196446,177956,77579
17,148860,177956,77579
18,166170,177956,77579
19,197592,177956,77579
20,282960,177956,77579
21,163650,177956,77579
22,187410,177956,77579
23,108042,177956,77579
24,77496,177956,77579
25,177540,177956,77579
26,179532,177956,77579
27,251928,177956,77579
28,171678,177956,77579
29,162456,177956,77579
30,159546,177956,77579
31,193686,177956,77579
