timestep,tpm,final_tpm,final_nopm
1,0,118527,51752
2,115152,118527,51752
3,167592,118527,51752
4,174066,118527,51752
5,102918,118527,51752
6,114510,118527,51752
7,126468,118527,51752
8,104928,118527,51752
9,98970,118527,51752
10,117744,118527,51752
11,101940,118527,51752
12,78558,118527,51752
13,89418,118527,51752
14,162174,118527,51752
15,85170,118527,51752
16,119682,118527,51752
17,110946,118527,51752
18,94326,118527,51752
19,126504,118527,51752
20,134430,118527,51752
21,88578,118527,51752
22,133476,118527,51752
23,101430,118527,51752
24,125166,118527,51752
25,128664,118527,51752
26,128118,118527,51752
27,140760,118527,51752
28,95334,118527,51752
29,103680,118527,51752
30,148992,118527,51752
