timestep,tpm,final_tpm,final_nopm
1,0,198004,86158
2,133224,198004,86158
3,216240,198004,86158
4,210972,198004,86158
5,432168,198004,86158
6,220074,198004,86158
7,281442,198004,86158
8,296946,198004,86158
9,295752,198004,86158
10,241368,198004,86158
11,264120,198004,86158
12,208866,198004,86158
13,214788,198004,86158
14,222990,198004,86158
15,199344,198004,86158
16,183066,198004,86158
17,189186,198004,86158
18,185280,198004,86158
19,221388,198004,86158
20,203004,198004,86158
21,221292,198004,86158
22,194370,198004,86158
23,229812,198004,86158
24,232182,198004,86158
25,163638,198004,86158
26,170160,198004,86158
27,223494,198004,86158
28,173064,198004,86158
29,193086,198004,86158
30,183984,198004,86158
31,180096,198004,86158
32,153336,198004,86158
