timestep,tpm,final_tpm,final_nopm
1,0,191399,83296
2,190842,191399,83296
3,285594,191399,83296
4,240060,191399,83296
5,167160,191399,83296
6,191688,191399,83296
7,190476,191399,83296
8,227940,191399,83296
9,202008,191399,83296
10,252804,191399,83296
11,244632,191399,83296
12,204456,191399,83296
13,179400,191399,83296
14,223296,191399,83296
15,195468,191399,83296
16,156366,191399,83296
17,193176,191399,83296
18,199956,191399,83296
19,149982,191399,83296
20,176190,191399,83296
21,203370,191399,83296
22,172452,191399,83296
23,156408,191399,83296
24,192660,191399,83296
25,155946,191399,83296
26,169926,191399,83296
27,229374,191399,83296
28,253518,191399,83296
29,251832,191399,83296
30,180606,191399,83296
31,199812,191399,83296
