timestep,tpm,final_tpm,final_nopm
1,0,79611,34587
2,51810,79611,34587
3,72588,79611,34587
4,76830,79611,34587
5,81714,79611,34587
6,80604,79611,34587
7,83070,79611,34587
8,78570,79611,34587
9,90678,79611,34587
10,77712,79611,34587
11,90048,79611,34587
12,87318,79611,34587
13,88074,79611,34587
14,73512,79611,34587
15,87264,79611,34587
16,78552,79611,34587
17,71466,79611,34587
18,78162,79611,34587
19,80934,79611,34587
20,77370,79611,34587
21,74214,79611,34587
22,88620,79611,34587
23,81750,79611,34587
24,87528,79611,34587
25,74454,79611,34587
26,90108,79611,34587
27,79644,79611,34587
28,80880,79611,34587
29,76566,79611,34587
30,71670,79611,34587
31,79266,79611,34587
