timestep,tpm,final_tpm,final_nopm
1,0,145716,63098
2,132684,145716,63098
3,201870,145716,63098
4,240078,145716,63098
5,232428,145716,63098
6,238086,145716,63098
7,238908,145716,63098
8,219540,145716,63098
9,258588,145716,63098
10,224274,145716,63098
11,217764,145716,63098
12,244764,145716,63098
13,190488,145716,63098
14,180834,145716,63098
15,221502,145716,63098
16,176934,145716,63098
17,102612,145716,63098
18,99222,145716,63098
19,106470,145716,63098
20,111432,145716,63098
21,110202,145716,63098
22,105678,145716,63098
23,111522,145716,63098
24,121116,145716,63098
25,170364,145716,63098
26,159966,145716,63098
27,157566,145716,63098
28,182430,145716,63098
29,167532,145716,63098
30,158544,145716,63098
31,180132,145716,63098
32,129006,145716,63098
