timestep,tpm,final_tpm,final_nopm
1,0,107140,46417
2,120660,107140,46417
3,113568,107140,46417
4,110742,107140,46417
5,149100,107140,46417
6,183756,107140,46417
7,237450,107140,46417
8,197790,107140,46417
9,194430,107140,46417
10,180708,107140,46417
11,153648,107140,46417
12,98166,107140,46417
13,102732,107140,46417
14,100314,107140,46417
15,111960,107140,46417
16,93900,107140,46417
17,111318,107140,46417
18,110082,107140,46417
19,106050,107140,46417
20,115392,107140,46417
21,110274,107140,46417
22,100656,107140,46417
23,107106,107140,46417
24,113622,107140,46417
25,105912,107140,46417
26,110406,107140,46417
27,112836,107140,46417
28,106218,107140,46417
29,107694,107140,46417
30,111144,107140,46417
31,93474,107140,46417
