timestep,tpm,final_tpm,final_nopm
1,0,281782,122365
2,205830,281782,122365
3,311688,281782,122365
4,259446,281782,122365
5,285234,281782,122365
6,326478,281782,122365
7,306510,281782,122365
8,291546,281782,122365
9,224586,281782,122365
10,321990,281782,122365
11,278868,281782,122365
12,219324,281782,122365
13,310554,281782,122365
14,250038,281782,122365
15,279678,281782,122365
16,335580,281782,122365
17,295644,281782,122365
18,253536,281782,122365
19,291462,281782,122365
20,269406,281782,122365
21,273384,281782,122365
22,295440,281782,122365
23,282156,281782,122365
24,254838,281782,122365
25,269976,281782,122365
26,257226,281782,122365
27,273546,281782,122365
28,330558,281782,122365
29,323202,281782,122365
30,283170,281782,122365
31,246540,281782,122365
