timestep,tpm,final_tpm,final_nopm
1,0,203581,88853
2,149052,203581,88853
3,183516,203581,88853
4,147996,203581,88853
5,143634,203581,88853
6,183276,203581,88853
7,267954,203581,88853
8,187128,203581,88853
9,174840,203581,88853
10,180840,203581,88853
11,180858,203581,88853
12,132486,203581,88853
13,266802,203581,88853
14,197808,203581,88853
15,178788,203581,88853
16,193902,203581,88853
17,172626,203581,88853
18,257160,203581,88853
19,240588,203581,88853
20,161400,203581,88853
21,196596,203581,88853
22,195468,203581,88853
23,216972,203581,88853
24,200706,203581,88853
25,156072,203581,88853
26,181548,203581,88853
27,229662,203581,88853
28,237294,203581,88853
29,249084,203581,88853
30,229452,203581,88853
31,199908,203581,88853
