timestep,tpm,final_tpm,final_nopm
1,0,228533,99214
2,237402,228533,99214
3,350454,228533,99214
4,301716,228533,99214
5,260868,228533,99214
6,285810,228533,99214
7,262350,228533,99214
8,262290,228533,99214
9,263154,228533,99214
10,326214,228533,99214
11,320850,228533,99214
12,290886,228533,99214
13,228132,228533,99214
14,231072,228533,99214
15,194898,228533,99214
16,271860,228533,99214
17,231336,228533,99214
18,253092,228533,99214
19,261792,228533,99214
20,332934,228533,99214
21,260712,228533,99214
22,160458,228533,99214
23,201318,228533,99214
24,168672,228533,99214
25,279810,228533,99214
26,225162,228533,99214
27,144324,228533,99214
28,227304,228533,99214
29,217818,228533,99214
30,210696,228533,99214
31,246258,228533,99214
