timestep,tpm,final_tpm,final_nopm
1,0,230268,99528
2,91308,230268,99528
3,242388,230268,99528
4,199734,230268,99528
5,214524,230268,99528
6,195438,230268,99528
7,172662,230268,99528
8,224010,230268,99528
9,192852,230268,99528
10,294414,230268,99528
11,287208,230268,99528
12,118266,230268,99528
13,246642,230268,99528
14,230418,230268,99528
15,290196,230268,99528
16,187434,230268,99528
17,266538,230268,99528
18,249192,230268,99528
19,205788,230268,99528
20,285666,230268,99528
21,220926,230268,99528
22,213096,230268,99528
23,247764,230268,99528
24,271716,230268,99528
25,121122,230268,99528
26,170088,230268,99528
27,280464,230268,99528
28,284466,230268,99528
29,250788,230268,99528
30,114684,230268,99528
31,234504,230268,99528
