timestep,tpm,final_tpm,final_nopm
1,0,81822,35583
2,58116,81822,35583
3,82656,81822,35583
4,86994,81822,35583
5,79800,81822,35583
6,83868,81822,35583
7,89448,81822,35583
8,88176,81822,35583
9,80406,81822,35583
10,89418,81822,35583
11,92490,81822,35583
12,82548,81822,35583
13,87750,81822,35583
14,84426,81822,35583
15,90408,81822,35583
16,79560,81822,35583
17,74796,81822,35583
18,82974,81822,35583
19,80028,81822,35583
20,79200,81822,35583
21,82440,81822,35583
22,61650,81822,35583
23,81696,81822,35583
24,90054,81822,35583
25,92148,81822,35583
26,84078,81822,35583
27,85314,81822,35583
28,83394,81822,35583
29,81312,81822,35583
30,85638,81822,35583
31,78258,81822,35583
