timestep,tpm,final_tpm,final_nopm
1,0,227784,99267
2,90714,227784,99267
3,183828,227784,99267
4,222618,227784,99267
5,244032,227784,99267
6,249624,227784,99267
7,227520,227784,99267
8,192300,227784,99267
9,214596,227784,99267
10,254544,227784,99267
11,300516,227784,99267
12,283014,227784,99267
13,259260,227784,99267
14,168756,227784,99267
15,206076,227784,99267
16,265188,227784,99267
17,250356,227784,99267
18,268896,227784,99267
19,264876,227784,99267
20,212820,227784,99267
21,174846,227784,99267
22,213120,227784,99267
23,236082,227784,99267
24,237276,227784,99267
25,257760,227784,99267
26,231702,227784,99267
27,280044,227784,99267
28,265224,227784,99267
29,177504,227784,99267
30,142548,227784,99267
31,253524,227784,99267
32,200730,227784,99267
