timestep,tpm,final_tpm,final_nopm
1,0,137504,59680
2,148890,137504,59680
3,124350,137504,59680
4,110574,137504,59680
5,128814,137504,59680
6,166260,137504,59680
7,161388,137504,59680
8,117384,137504,59680
9,139176,137504,59680
10,106800,137504,59680
11,60696,137504,59680
12,128928,137504,59680
13,132384,137504,59680
14,114780,137504,59680
15,171546,137504,59680
16,148740,137504,59680
17,72840,137504,59680
18,131412,137504,59680
19,171438,137504,59680
20,109548,137504,59680
21,103092,137504,59680
22,97464,137504,59680
23,115224,137504,59680
24,134166,137504,59680
25,130656,137504,59680
26,166734,137504,59680
27,194820,137504,59680
28,162090,137504,59680
29,121500,137504,59680
30,179334,137504,59680
31,158418,137504,59680
