timestep,tpm,final_tpm,final_nopm
1,0,346923,150061
2,167490,346923,150061
3,368658,346923,150061
4,369126,346923,150061
5,409854,346923,150061
6,437898,346923,150061
7,388506,346923,150061
8,388506,346923,150061
9,495114,346923,150061
10,502272,346923,150061
11,273768,346923,150061
12,173106,346923,150061
13,261858,346923,150061
14,481236,346923,150061
15,360762,346923,150061
16,336474,346923,150061
17,332256,346923,150061
18,408234,346923,150061
19,333984,346923,150061
20,373182,346923,150061
21,287286,346923,150061
22,424158,346923,150061
23,378060,346923,150061
24,265476,346923,150061
25,241494,346923,150061
26,302274,346923,150061
27,405888,346923,150061
28,279600,346923,150061
29,374760,346923,150061
30,290520,346923,150061
31,376080,346923,150061
