timestep,tpm,final_tpm,final_nopm
1,0,307045,133278
2,70854,307045,133278
3,311394,307045,133278
4,287178,307045,133278
5,225216,307045,133278
6,322458,307045,133278
7,296268,307045,133278
8,444714,307045,133278
9,268986,307045,133278
10,323016,307045,133278
11,329838,307045,133278
12,356310,307045,133278
13,380262,307045,133278
14,387816,307045,133278
15,233184,307045,133278
16,293232,307045,133278
17,359148,307045,133278
18,324222,307045,133278
19,321402,307045,133278
20,252702,307045,133278
21,282408,307045,133278
22,134076,307045,133278
23,277632,307045,133278
24,317334,307045,133278
25,341268,307045,133278
26,392934,307045,133278
27,426726,307045,133278
28,381960,307045,133278
29,208614,307045,133278
30,304572,307045,133278
31,304218,307045,133278
