timestep,tpm,final_tpm,final_nopm
1,0,117316,50800
2,82596,117316,50800
3,66354,117316,50800
4,113856,117316,50800
5,138264,117316,50800
6,90462,117316,50800
7,87294,117316,50800
8,96300,117316,50800
9,62934,117316,50800
10,101016,117316,50800
11,79650,117316,50800
12,99342,117316,50800
13,100116,117316,50800
14,150828,117316,50800
15,136194,117316,50800
16,111870,117316,50800
17,96222,117316,50800
18,150270,117316,50800
19,98994,117316,50800
20,118404,117316,50800
21,119508,117316,50800
22,108468,117316,50800
23,121224,117316,50800
24,146406,117316,50800
25,99126,117316,50800
26,117390,117316,50800
27,55188,117316,50800
28,136752,117316,50800
29,95202,117316,50800
30,156966,117316,50800
31,96492,117316,50800
