timestep,tpm,final_tpm,final_nopm
1,0,131909,57641
2,148542,131909,57641
3,190818,131909,57641
4,139872,131909,57641
5,171318,131909,57641
6,160212,131909,57641
7,140328,131909,57641
8,125334,131909,57641
9,89340,131909,57641
10,137580,131909,57641
11,145914,131909,57641
12,108954,131909,57641
13,103836,131909,57641
14,115260,131909,57641
15,100470,131909,57641
16,173640,131909,57641
17,176460,131909,57641
18,115992,131909,57641
19,114018,131909,57641
20,105798,131909,57641
21,122490,131909,57641
22,111072,131909,57641
23,174282,131909,57641
24,169218,131909,57641
25,115554,131909,57641
26,104706,131909,57641
27,107760,131909,57641
28,182844,131909,57641
29,187128,131909,57641
30,116058,131909,57641
31,105090,131909,57641
