timestep,tpm,final_tpm,final_nopm
1,0,78429,34222
2,78264,78429,34222
3,85848,78429,34222
4,80460,78429,34222
5,80346,78429,34222
6,73572,78429,34222
7,77634,78429,34222
8,84792,78429,34222
9,97500,78429,34222
10,76026,78429,34222
11,94236,78429,34222
12,75270,78429,34222
13,81198,78429,34222
14,80376,78429,34222
15,79134,78429,34222
16,75540,78429,34222
17,76350,78429,34222
18,81210,78429,34222
19,74388,78429,34222
20,78402,78429,34222
21,80490,78429,34222
22,78954,78429,34222
23,107010,78429,34222
24,82038,78429,34222
25,77490,78429,34222
26,76524,78429,34222
27,67848,78429,34222
28,78294,78429,34222
29,77202,78429,34222
30,71208,78429,34222
31,79578,78429,34222
