timestep,tpm,final_tpm,final_nopm
1,0,81846,36144
2,88830,81846,36144
3,155220,81846,36144
4,105102,81846,36144
5,92322,81846,36144
6,93090,81846,36144
7,90564,81846,36144
8,84930,81846,36144
9,84954,81846,36144
10,92814,81846,36144
11,95148,81846,36144
12,88344,81846,36144
13,82440,81846,36144
14,86946,81846,36144
15,87456,81846,36144
16,92772,81846,36144
17,75648,81846,36144
18,90636,81846,36144
19,73668,81846,36144
20,79404,81846,36144
21,84846,81846,36144
22,81324,81846,36144
23,82176,81846,36144
24,71784,81846,36144
25,71298,81846,36144
26,86280,81846,36144
27,81726,81846,36144
28,86544,81846,36144
29,78486,81846,36144
30,79308,81846,36144
31,78546,81846,36144
32,75120,81846,36144
33,12054,81846,36144
34,0,81846,36144
