timestep,tpm,final_tpm,final_nopm
1,0,67801,29831
2,75246,67801,29831
3,79086,67801,29831
4,75990,67801,29831
5,62742,67801,29831
6,65688,67801,29831
7,84216,67801,29831
8,73350,67801,29831
9,70788,67801,29831
10,83706,67801,29831
11,76560,67801,29831
12,66564,67801,29831
13,56910,67801,29831
14,74562,67801,29831
15,70782,67801,29831
16,66408,67801,29831
17,76662,67801,29831
18,66558,67801,29831
19,65748,67801,29831
20,67200,67801,29831
21,65322,67801,29831
22,67680,67801,29831
23,58734,67801,29831
24,74808,67801,29831
25,66966,67801,29831
26,56652,67801,29831
27,74550,67801,29831
28,67974,67801,29831
29,68808,67801,29831
30,58854,67801,29831
31,62430,67801,29831
32,48318,67801,29831
33,35256,67801,29831
