timestep,tpm,final_tpm,final_nopm
1,0,81896,35922
2,82776,81896,35922
3,88752,81896,35922
4,79494,81896,35922
5,82980,81896,35922
6,94068,81896,35922
7,87630,81896,35922
8,87672,81896,35922
9,77430,81896,35922
10,92850,81896,35922
11,83706,81896,35922
12,94290,81896,35922
13,86916,81896,35922
14,78204,81896,35922
15,80670,81896,35922
16,88206,81896,35922
17,92760,81896,35922
18,80514,81896,35922
19,88434,81896,35922
20,78828,81896,35922
21,82398,81896,35922
22,90918,81896,35922
23,85446,81896,35922
24,77118,81896,35922
25,88716,81896,35922
26,88992,81896,35922
27,86004,81896,35922
28,75756,81896,35922
29,67278,81896,35922
30,90756,81896,35922
31,55332,81896,35922
