timestep,tpm,final_tpm,final_nopm
1,0,75564,32867
2,45816,75564,32867
3,82158,75564,32867
4,82272,75564,32867
5,87516,75564,32867
6,90636,75564,32867
7,85890,75564,32867
8,69468,75564,32867
9,74136,75564,32867
10,76344,75564,32867
11,66306,75564,32867
12,81840,75564,32867
13,78228,75564,32867
14,74976,75564,32867
15,77514,75564,32867
16,79002,75564,32867
17,73860,75564,32867
18,77346,75564,32867
19,79008,75564,32867
20,74778,75564,32867
21,73002,75564,32867
22,75420,75564,32867
23,93054,75564,32867
24,89472,75564,32867
25,79650,75564,32867
26,72666,75564,32867
27,69858,75564,32867
28,73362,75564,32867
29,65436,75564,32867
30,75606,75564,32867
31,67296,75564,32867
