timestep,tpm,final_tpm,final_nopm
1,0,52463,22667
2,51558,52463,22667
3,56232,52463,22667
4,47904,52463,22667
5,54378,52463,22667
6,60036,52463,22667
7,48774,52463,22667
8,55614,52463,22667
9,50820,52463,22667
10,58836,52463,22667
11,59658,52463,22667
12,46692,52463,22667
13,55620,52463,22667
14,56292,52463,22667
15,50460,52463,22667
16,56814,52463,22667
17,51894,52463,22667
18,51084,52463,22667
19,47610,52463,22667
20,64404,52463,22667
21,55848,52463,22667
22,48432,52463,22667
23,55266,52463,22667
24,49038,52463,22667
25,55704,52463,22667
26,56928,52463,22667
27,51066,52463,22667
28,45204,52463,22667
29,61818,52463,22667
30,46680,52463,22667
31,43584,52463,22667
