timestep,tpm,final_tpm,final_nopm
1,0,85907,37675
2,85812,85907,37675
3,92202,85907,37675
4,87450,85907,37675
5,91098,85907,37675
6,90066,85907,37675
7,92688,85907,37675
8,94986,85907,37675
9,85740,85907,37675
10,90408,85907,37675
11,87174,85907,37675
12,92748,85907,37675
13,90306,85907,37675
14,89202,85907,37675
15,87462,85907,37675
16,88092,85907,37675
17,87210,85907,37675
18,87300,85907,37675
19,78546,85907,37675
20,89490,85907,37675
21,88830,85907,37675
22,92190,85907,37675
23,85344,85907,37675
24,85944,85907,37675
25,92874,85907,37675
26,81018,85907,37675
27,79254,85907,37675
28,90408,85907,37675
29,76770,85907,37675
30,99426,85907,37675
31,77790,85907,37675
