timestep,tpm,final_tpm,final_nopm
1,0,27451,11967
2,29484,27451,11967
3,31092,27451,11967
4,28836,27451,11967
5,27588,27451,11967
6,30228,27451,11967
7,31692,27451,11967
8,26634,27451,11967
9,29076,27451,11967
10,27480,27451,11967
11,27750,27451,11967
12,30858,27451,11967
13,28758,27451,11967
14,26196,27451,11967
15,28710,27451,11967
16,28308,27451,11967
17,30246,27451,11967
18,27570,27451,11967
19,27684,27451,11967
20,28098,27451,11967
21,27150,27451,11967
22,29232,27451,11967
23,26610,27451,11967
24,28788,27451,11967
25,27036,27451,11967
26,26232,27451,11967
27,28710,27451,11967
28,26814,27451,11967
29,26610,27451,11967
30,25716,27451,11967
31,26862,27451,11967
