timestep,tpm,final_tpm,final_nopm
1,0,90845,39942
2,111318,90845,39942
3,102576,90845,39942
4,93600,90845,39942
5,93210,90845,39942
6,96678,90845,39942
7,73608,90845,39942
8,80430,90845,39942
9,88704,90845,39942
10,94362,90845,39942
11,89610,90845,39942
12,88134,90845,39942
13,95172,90845,39942
14,91674,90845,39942
15,83178,90845,39942
16,88842,90845,39942
17,84342,90845,39942
18,94734,90845,39942
19,91902,90845,39942
20,86832,90845,39942
21,85032,90845,39942
22,94332,90845,39942
23,87024,90845,39942
24,96882,90845,39942
25,96576,90845,39942
26,98262,90845,39942
27,90318,90845,39942
28,93936,90845,39942
29,86340,90845,39942
30,88182,90845,39942
31,91716,90845,39942
32,88866,90845,39942
