timestep,tpm,final_tpm,final_nopm
1,0,26807,11608
2,25098,26807,11608
3,26940,26807,11608
4,27168,26807,11608
5,25920,26807,11608
6,26970,26807,11608
7,28794,26807,11608
8,28434,26807,11608
9,27144,26807,11608
10,25842,26807,11608
11,28908,26807,11608
12,25932,26807,11608
13,29106,26807,11608
14,27972,26807,11608
15,25548,26807,11608
16,24858,26807,11608
17,30666,26807,11608
18,26760,26807,11608
19,28662,26807,11608
20,26586,26807,11608
21,28524,26807,11608
22,28986,26807,11608
23,25860,26807,11608
24,27240,26807,11608
25,28578,26807,11608
26,26484,26807,11608
27,26610,26807,11608
28,27162,26807,11608
29,25938,26807,11608
30,26388,26807,11608
31,22902,26807,11608
