timestep,tpm,final_tpm,final_nopm
1,0,125544,54138
2,61794,125544,54138
3,118050,125544,54138
4,130500,125544,54138
5,128244,125544,54138
6,125496,125544,54138
7,119028,125544,54138
8,116730,125544,54138
9,124242,125544,54138
10,132504,125544,54138
11,125142,125544,54138
12,127086,125544,54138
13,125532,125544,54138
14,121062,125544,54138
15,124278,125544,54138
16,128802,125544,54138
17,128166,125544,54138
18,119418,125544,54138
19,125124,125544,54138
20,114324,125544,54138
21,119610,125544,54138
22,122358,125544,54138
23,139368,125544,54138
24,128826,125544,54138
25,118230,125544,54138
26,121266,125544,54138
27,132222,125544,54138
28,129546,125544,54138
29,133776,125544,54138
30,119832,125544,54138
31,135930,125544,54138
