timestep,tpm,final_tpm,final_nopm
1,0,89365,38435
2,100824,89365,38435
3,100566,89365,38435
4,85638,89365,38435
5,86058,89365,38435
6,87642,89365,38435
7,84954,89365,38435
8,84960,89365,38435
9,88152,89365,38435
10,80532,89365,38435
11,84582,89365,38435
12,79524,89365,38435
13,91776,89365,38435
14,86346,89365,38435
15,79614,89365,38435
16,87948,89365,38435
17,73086,89365,38435
18,86340,89365,38435
19,91998,89365,38435
20,89166,89365,38435
21,88182,89365,38435
22,93162,89365,38435
23,92712,89365,38435
24,89628,89365,38435
25,94314,89365,38435
26,92496,89365,38435
27,91398,89365,38435
28,94860,89365,38435
29,94164,89365,38435
30,93936,89365,38435
31,91716,89365,38435
