timestep,tpm,final_tpm,final_nopm
1,0,96458,41501
2,104532,96458,41501
3,117462,96458,41501
4,110232,96458,41501
5,101988,96458,41501
6,113574,96458,41501
7,96330,96458,41501
8,94578,96458,41501
9,88476,96458,41501
10,105600,96458,41501
11,105684,96458,41501
12,97266,96458,41501
13,100908,96458,41501
14,99102,96458,41501
15,95946,96458,41501
16,110772,96458,41501
17,105084,96458,41501
18,92388,96458,41501
19,94158,96458,41501
20,91260,96458,41501
21,83454,96458,41501
22,95442,96458,41501
23,102246,96458,41501
24,92454,96458,41501
25,93246,96458,41501
26,92670,96458,41501
27,94452,96458,41501
28,101208,96458,41501
29,110148,96458,41501
30,92844,96458,41501
31,93030,96458,41501
