timestep,tpm,final_tpm,final_nopm
1,0,99266,42694
2,113796,99266,42694
3,107406,99266,42694
4,101556,99266,42694
5,97362,99266,42694
6,97686,99266,42694
7,101796,99266,42694
8,104232,99266,42694
9,80202,99266,42694
10,109686,99266,42694
11,91416,99266,42694
12,98946,99266,42694
13,100074,99266,42694
14,95430,99266,42694
15,100674,99266,42694
16,102876,99266,42694
17,93522,99266,42694
18,102750,99266,42694
19,104820,99266,42694
20,99066,99266,42694
21,100044,99266,42694
22,98814,99266,42694
23,95358,99266,42694
24,98232,99266,42694
25,105510,99266,42694
26,100620,99266,42694
27,88200,99266,42694
28,103908,99266,42694
29,101478,99266,42694
30,105126,99266,42694
31,92988,99266,42694
