timestep,tpm,final_tpm,final_nopm
1,0,117845,50713
2,70146,117845,50713
3,123840,117845,50713
4,114432,117845,50713
5,121170,117845,50713
6,114540,117845,50713
7,122556,117845,50713
8,126396,117845,50713
9,128328,117845,50713
10,122460,117845,50713
11,112584,117845,50713
12,121428,117845,50713
13,116412,117845,50713
14,120510,117845,50713
15,120054,117845,50713
16,117360,117845,50713
17,104574,117845,50713
18,122538,117845,50713
19,113604,117845,50713
20,126600,117845,50713
21,126306,117845,50713
22,111324,117845,50713
23,114810,117845,50713
24,116166,117845,50713
25,123720,117845,50713
26,116700,117845,50713
27,112872,117845,50713
28,121218,117845,50713
29,114234,117845,50713
30,122712,117845,50713
31,118788,117845,50713
32,112422,117845,50713
