timestep,tpm,final_tpm,final_nopm
1,0,108392,46654
2,114924,108392,46654
3,122616,108392,46654
4,118122,108392,46654
5,112482,108392,46654
6,100302,108392,46654
7,114444,108392,46654
8,99642,108392,46654
9,114996,108392,46654
10,108234,108392,46654
11,98070,108392,46654
12,105108,108392,46654
13,103578,108392,46654
14,117654,108392,46654
15,108708,108392,46654
16,107712,108392,46654
17,109704,108392,46654
18,106836,108392,46654
19,103842,108392,46654
20,101796,108392,46654
21,113172,108392,46654
22,95646,108392,46654
23,108576,108392,46654
24,120120,108392,46654
25,108150,108392,46654
26,110826,108392,46654
27,103176,108392,46654
28,124278,108392,46654
29,103386,108392,46654
30,111882,108392,46654
31,100506,108392,46654
