timestep,tpm,final_tpm,final_nopm
1,0,95219,41042
2,113430,95219,41042
3,107394,95219,41042
4,99402,95219,41042
5,94230,95219,41042
6,109440,95219,41042
7,89670,95219,41042
8,83340,95219,41042
9,103086,95219,41042
10,89652,95219,41042
11,90360,95219,41042
12,91104,95219,41042
13,102072,95219,41042
14,87954,95219,41042
15,90714,95219,41042
16,99552,95219,41042
17,96696,95219,41042
18,97368,95219,41042
19,102108,95219,41042
20,86670,95219,41042
21,90690,95219,41042
22,111618,95219,41042
23,86400,95219,41042
24,103986,95219,41042
25,101562,95219,41042
26,98196,95219,41042
27,96072,95219,41042
28,100530,95219,41042
29,83100,95219,41042
30,97626,95219,41042
31,85278,95219,41042
