timestep,tpm,final_tpm,final_nopm
1,0,91181,39260
2,88914,91181,39260
3,91014,91181,39260
4,89532,91181,39260
5,92946,91181,39260
6,90444,91181,39260
7,88188,91181,39260
8,91686,91181,39260
9,92604,91181,39260
10,87768,91181,39260
11,92130,91181,39260
12,94806,91181,39260
13,77628,91181,39260
14,91578,91181,39260
15,92838,91181,39260
16,85320,91181,39260
17,92004,91181,39260
18,91140,91181,39260
19,89046,91181,39260
20,91788,91181,39260
21,95952,91181,39260
22,81360,91181,39260
23,95520,91181,39260
24,93282,91181,39260
25,89880,91181,39260
26,92814,91181,39260
27,93750,91181,39260
28,89982,91181,39260
29,89532,91181,39260
30,93732,91181,39260
31,92274,91181,39260
