timestep,tpm,final_tpm,final_nopm
1,0,113424,48776
2,108420,113424,48776
3,134604,113424,48776
4,140886,113424,48776
5,110478,113424,48776
6,134928,113424,48776
7,128988,113424,48776
8,110550,113424,48776
9,122250,113424,48776
10,136716,113424,48776
11,135774,113424,48776
12,128016,113424,48776
13,120750,113424,48776
14,124044,113424,48776
15,119808,113424,48776
16,131826,113424,48776
17,87438,113424,48776
18,145584,113424,48776
19,113904,113424,48776
20,117996,113424,48776
21,114798,113424,48776
22,119106,113424,48776
23,129882,113424,48776
24,117984,113424,48776
25,85608,113424,48776
26,74784,113424,48776
27,104814,113424,48776
28,107004,113424,48776
29,118428,113424,48776
30,112302,113424,48776
31,116700,113424,48776
