timestep,tpm,final_tpm,final_nopm
1,0,90951,39024
2,102942,90951,39024
3,89106,90951,39024
4,93348,90951,39024
5,90132,90951,39024
6,89736,90951,39024
7,92946,90951,39024
8,92658,90951,39024
9,83202,90951,39024
10,87906,90951,39024
11,91506,90951,39024
12,88422,90951,39024
13,91140,90951,39024
14,92394,90951,39024
15,90636,90951,39024
16,93504,90951,39024
17,86730,90951,39024
18,87552,90951,39024
19,90438,90951,39024
20,94296,90951,39024
21,91638,90951,39024
22,90558,90951,39024
23,88848,90951,39024
24,90078,90951,39024
25,91488,90951,39024
26,89826,90951,39024
27,94704,90951,39024
28,92712,90951,39024
29,90360,90951,39024
30,92190,90951,39024
31,90966,90951,39024
