timestep,tpm,final_tpm,final_nopm
1,0,89498,38482
2,114210,89498,38482
3,105588,89498,38482
4,91272,89498,38482
5,81942,89498,38482
6,90624,89498,38482
7,79584,89498,38482
8,98226,89498,38482
9,90408,89498,38482
10,60366,89498,38482
11,95808,89498,38482
12,83910,89498,38482
13,88800,89498,38482
14,88014,89498,38482
15,84756,89498,38482
16,89466,89498,38482
17,83802,89498,38482
18,90858,89498,38482
19,96084,89498,38482
20,87738,89498,38482
21,99654,89498,38482
22,89694,89498,38482
23,88500,89498,38482
24,90984,89498,38482
25,75576,89498,38482
26,93792,89498,38482
27,102252,89498,38482
28,79116,89498,38482
29,87474,89498,38482
30,102942,89498,38482
31,82038,89498,38482
