timestep,tpm,final_tpm,final_nopm
1,0,94899,40891
2,109902,94899,40891
3,130860,94899,40891
4,107820,94899,40891
5,107004,94899,40891
6,88134,94899,40891
7,108504,94899,40891
8,97866,94899,40891
9,81174,94899,40891
10,100284,94899,40891
11,97158,94899,40891
12,95094,94899,40891
13,98190,94899,40891
14,89430,94899,40891
15,90132,94899,40891
16,96768,94899,40891
17,93708,94899,40891
18,88776,94899,40891
19,95004,94899,40891
20,86496,94899,40891
21,91686,94899,40891
22,93246,94899,40891
23,93282,94899,40891
24,103014,94899,40891
25,130014,94899,40891
26,115776,94899,40891
27,80790,94899,40891
28,87618,94899,40891
29,91380,94899,40891
30,88986,94899,40891
31,95208,94899,40891
