timestep,tpm,final_tpm,final_nopm
1,0,114030,49215
2,112662,114030,49215
3,153762,114030,49215
4,124728,114030,49215
5,116976,114030,49215
6,115890,114030,49215
7,119562,114030,49215
8,118080,114030,49215
9,103902,114030,49215
10,109980,114030,49215
11,119460,114030,49215
12,114798,114030,49215
13,120840,114030,49215
14,125238,114030,49215
15,119802,114030,49215
16,113376,114030,49215
17,120360,114030,49215
18,124386,114030,49215
19,117804,114030,49215
20,114690,114030,49215
21,117192,114030,49215
22,116634,114030,49215
23,111396,114030,49215
24,103566,114030,49215
25,124398,114030,49215
26,103446,114030,49215
27,116766,114030,49215
28,101226,114030,49215
29,122466,114030,49215
30,115152,114030,49215
31,85464,114030,49215
