timestep,tpm,final_tpm,final_nopm
1,0,107254,46099
2,112638,107254,46099
3,133710,107254,46099
4,110754,107254,46099
5,112524,107254,46099
6,122982,107254,46099
7,121992,107254,46099
8,121326,107254,46099
9,111444,107254,46099
10,100728,107254,46099
11,110844,107254,46099
12,115152,107254,46099
13,98238,107254,46099
14,116316,107254,46099
15,95610,107254,46099
16,124116,107254,46099
17,103422,107254,46099
18,108360,107254,46099
19,95532,107254,46099
20,110100,107254,46099
21,97896,107254,46099
22,112266,107254,46099
23,103422,107254,46099
24,105762,107254,46099
25,107598,107254,46099
26,106560,107254,46099
27,106182,107254,46099
28,107520,107254,46099
29,106158,107254,46099
30,112110,107254,46099
31,114060,107254,46099
