timestep,tpm,final_tpm,final_nopm
1,0,113119,48864
2,106830,113119,48864
3,126462,113119,48864
4,116748,113119,48864
5,113856,113119,48864
6,116754,113119,48864
7,115974,113119,48864
8,114810,113119,48864
9,111468,113119,48864
10,118116,113119,48864
11,110934,113119,48864
12,119274,113119,48864
13,119268,113119,48864
14,118170,113119,48864
15,114948,113119,48864
16,109134,113119,48864
17,116142,113119,48864
18,111858,113119,48864
19,118914,113119,48864
20,112410,113119,48864
21,117432,113119,48864
22,114948,113119,48864
23,115392,113119,48864
24,115734,113119,48864
25,121914,113119,48864
26,113088,113119,48864
27,113460,113119,48864
28,115638,113119,48864
29,112902,113119,48864
30,110724,113119,48864
31,83448,113119,48864
