timestep,tpm,final_tpm,final_nopm
1,0,118100,50771
2,116322,118100,50771
3,142668,118100,50771
4,134010,118100,50771
5,117222,118100,50771
6,115404,118100,50771
7,114354,118100,50771
8,117828,118100,50771
9,117474,118100,50771
10,119526,118100,50771
11,114552,118100,50771
12,118578,118100,50771
13,103380,118100,50771
14,113160,118100,50771
15,120180,118100,50771
16,113058,118100,50771
17,135210,118100,50771
18,139524,118100,50771
19,117072,118100,50771
20,116430,118100,50771
21,117864,118100,50771
22,117126,118100,50771
23,119748,118100,50771
24,119298,118100,50771
25,110574,118100,50771
26,118572,118100,50771
27,117180,118100,50771
28,116112,118100,50771
29,109380,118100,50771
30,117678,118100,50771
31,110016,118100,50771
