timestep,tpm,final_tpm,final_nopm
1,0,87330,37490
2,66102,87330,37490
3,97056,87330,37490
4,93048,87330,37490
5,77034,87330,37490
6,85122,87330,37490
7,79032,87330,37490
8,90666,87330,37490
9,89544,87330,37490
10,87360,87330,37490
11,89226,87330,37490
12,86646,87330,37490
13,81558,87330,37490
14,88050,87330,37490
15,90900,87330,37490
16,86286,87330,37490
17,90006,87330,37490
18,84984,87330,37490
19,82254,87330,37490
20,91044,87330,37490
21,87450,87330,37490
22,88368,87330,37490
23,87372,87330,37490
24,86316,87330,37490
25,84132,87330,37490
26,91620,87330,37490
27,89184,87330,37490
28,86634,87330,37490
29,86544,87330,37490
30,87498,87330,37490
31,85206,87330,37490
