timestep,tpm,final_tpm,final_nopm
1,0,106163,45863
2,108024,106163,45863
3,124626,106163,45863
4,105216,106163,45863
5,103770,106163,45863
6,111756,106163,45863
7,106404,106163,45863
8,105564,106163,45863
9,109056,106163,45863
10,102762,106163,45863
11,108744,106163,45863
12,107616,106163,45863
13,112566,106163,45863
14,96006,106163,45863
15,108210,106163,45863
16,109590,106163,45863
17,99732,106163,45863
18,110676,106163,45863
19,109962,106163,45863
20,106050,106163,45863
21,103116,106163,45863
22,101154,106163,45863
23,101052,106163,45863
24,109446,106163,45863
25,109386,106163,45863
26,107646,106163,45863
27,110508,106163,45863
28,108492,106163,45863
29,104814,106163,45863
30,111600,106163,45863
31,106512,106163,45863
