timestep,tpm,final_tpm,final_nopm
1,0,85688,36809
2,76374,85688,36809
3,66912,85688,36809
4,89400,85688,36809
5,88590,85688,36809
6,86070,85688,36809
7,82440,85688,36809
8,90816,85688,36809
9,84150,85688,36809
10,89658,85688,36809
11,89076,85688,36809
12,87642,85688,36809
13,81714,85688,36809
14,89436,85688,36809
15,86286,85688,36809
16,86328,85688,36809
17,87246,85688,36809
18,89196,85688,36809
19,83172,85688,36809
20,87114,85688,36809
21,88524,85688,36809
22,84234,85688,36809
23,90654,85688,36809
24,86394,85688,36809
25,78816,85688,36809
26,86742,85688,36809
27,86790,85688,36809
28,82662,85688,36809
29,89418,85688,36809
30,88512,85688,36809
31,74082,85688,36809
