timestep,tpm,final_tpm,final_nopm
1,0,124666,53554
2,120906,124666,53554
3,137838,124666,53554
4,132702,124666,53554
5,138132,124666,53554
6,124572,124666,53554
7,134112,124666,53554
8,119352,124666,53554
9,141150,124666,53554
10,136230,124666,53554
11,133350,124666,53554
12,132684,124666,53554
13,128262,124666,53554
14,125388,124666,53554
15,124152,124666,53554
16,131616,124666,53554
17,85848,124666,53554
18,121128,124666,53554
19,131316,124666,53554
20,116814,124666,53554
21,140634,124666,53554
22,120096,124666,53554
23,124392,124666,53554
24,134250,124666,53554
25,134448,124666,53554
26,130710,124666,53554
27,115818,124666,53554
28,135186,124666,53554
29,137322,124666,53554
30,127722,124666,53554
31,109554,124666,53554
