timestep,tpm,final_tpm,final_nopm
1,0,100193,43062
2,85440,100193,43062
3,100080,100193,43062
4,100284,100193,43062
5,93138,100193,43062
6,99828,100193,43062
7,100254,100193,43062
8,95262,100193,43062
9,100086,100193,43062
10,92940,100193,43062
11,97656,100193,43062
12,99972,100193,43062
13,100116,100193,43062
14,93234,100193,43062
15,99984,100193,43062
16,96942,100193,43062
17,77004,100193,43062
18,98268,100193,43062
19,98604,100193,43062
20,103386,100193,43062
21,102462,100193,43062
22,101580,100193,43062
23,100230,100193,43062
24,105786,100193,43062
25,105654,100193,43062
26,102204,100193,43062
27,106506,100193,43062
28,102198,100193,43062
29,101382,100193,43062
30,105738,100193,43062
31,104646,100193,43062
