timestep,tpm,final_tpm,final_nopm
1,0,105169,45246
2,58578,105169,45246
3,110460,105169,45246
4,109926,105169,45246
5,105846,105169,45246
6,109320,105169,45246
7,106392,105169,45246
8,105894,105169,45246
9,109956,105169,45246
10,101688,105169,45246
11,102246,105169,45246
12,108408,105169,45246
13,105156,105169,45246
14,103902,105169,45246
15,112026,105169,45246
16,104760,105169,45246
17,104598,105169,45246
18,110676,105169,45246
19,104514,105169,45246
20,104406,105169,45246
21,109410,105169,45246
22,100572,105169,45246
23,102930,105169,45246
24,106740,105169,45246
25,104658,105169,45246
26,105582,105169,45246
27,106836,105169,45246
28,102006,105169,45246
29,102798,105169,45246
30,104388,105169,45246
31,104136,105169,45246
32,101004,105169,45246
