timestep,tpm,final_tpm,final_nopm
1,0,122622,52838
2,72912,122622,52838
3,116640,122622,52838
4,133242,122622,52838
5,117066,122622,52838
6,128256,122622,52838
7,129408,122622,52838
8,121188,122622,52838
9,124494,122622,52838
10,123348,122622,52838
11,122418,122622,52838
12,120852,122622,52838
13,121122,122622,52838
14,126840,122622,52838
15,123390,122622,52838
16,124458,122622,52838
17,119688,122622,52838
18,122898,122622,52838
19,119646,122622,52838
20,122208,122622,52838
21,118836,122622,52838
22,122070,122622,52838
23,123816,122622,52838
24,122358,122622,52838
25,118278,122622,52838
26,121932,122622,52838
27,136230,122622,52838
28,123756,122622,52838
29,120564,122622,52838
30,128274,122622,52838
31,113718,122622,52838
32,124800,122622,52838
