timestep,tpm,final_tpm,final_nopm
1,0,108817,46919
2,61848,108817,46919
3,123372,108817,46919
4,119172,108817,46919
5,108726,108817,46919
6,124332,108817,46919
7,121842,108817,46919
8,109062,108817,46919
9,110160,108817,46919
10,112884,108817,46919
11,110760,108817,46919
12,108972,108817,46919
13,110256,108817,46919
14,109404,108817,46919
15,107430,108817,46919
16,109050,108817,46919
17,101058,108817,46919
18,109830,108817,46919
19,107424,108817,46919
20,103920,108817,46919
21,110544,108817,46919
22,112416,108817,46919
23,103920,108817,46919
24,108756,108817,46919
25,111144,108817,46919
26,109272,108817,46919
27,113646,108817,46919
28,113826,108817,46919
29,105924,108817,46919
30,111996,108817,46919
31,110358,108817,46919
32,97830,108817,46919
33,107862,108817,46919
