timestep,tpm,final_tpm,final_nopm
1,0,103131,44387
2,89472,103131,44387
3,110238,103131,44387
4,105354,103131,44387
5,105264,103131,44387
6,111486,103131,44387
7,107838,103131,44387
8,107004,103131,44387
9,104244,103131,44387
10,106500,103131,44387
11,108174,103131,44387
12,98700,103131,44387
13,103932,103131,44387
14,108060,103131,44387
15,106794,103131,44387
16,100146,103131,44387
17,109356,103131,44387
18,104124,103131,44387
19,101304,103131,44387
20,105480,103131,44387
21,104322,103131,44387
22,101400,103131,44387
23,96774,103131,44387
24,103200,103131,44387
25,103566,103131,44387
26,100968,103131,44387
27,101664,103131,44387
28,101622,103131,44387
29,101772,103131,44387
30,102240,103131,44387
31,104688,103131,44387
