timestep,tpm,final_tpm,final_nopm
1,0,103198,44456
2,95196,103198,44456
3,107412,103198,44456
4,102372,103198,44456
5,102354,103198,44456
6,105714,103198,44456
7,99900,103198,44456
8,105654,103198,44456
9,105408,103198,44456
10,99072,103198,44456
11,101514,103198,44456
12,105198,103198,44456
13,102078,103198,44456
14,104862,103198,44456
15,108012,103198,44456
16,102390,103198,44456
17,104682,103198,44456
18,106116,103198,44456
19,107088,103198,44456
20,102162,103198,44456
21,105048,103198,44456
22,106698,103198,44456
23,104934,103198,44456
24,104148,103198,44456
25,106314,103198,44456
26,101478,103198,44456
27,108480,103198,44456
28,104934,103198,44456
29,100914,103198,44456
30,99246,103198,44456
31,81630,103198,44456
